BLOCKID|COUNTYFP|DISTRICT
484230006002013|423|000076
484230006002014|423|000076
484230006002015|423|000076
484230006002016|423|000076
484230006002017|423|000076
484230006002018|423|000076
484230006002019|423|000076
484230006002020|423|000076
484230006002021|423|000076
484230006002022|423|000076
484230006002023|423|000076
484230006002024|423|000076
484230006002025|423|000076
484230006002026|423|000020
484230006002027|423|000020
484230006002028|423|000020
484230006002029|423|000020
484230006002030|423|000020
484230006002031|423|000020
484230006002032|423|000076
484230006002033|423|000076
484230006002034|423|000020
484230006002035|423|000020
484230006002036|423|000020
484230006002037|423|000076
484230006002038|423|000076
484230006002039|423|000020
484230006002040|423|000020
484230006002041|423|000020
484230006002042|423|000020
484230006002043|423|000020
484230006002044|423|000020
484230006002045|423|000020
484230006002046|423|000020
484230006002047|423|000020
484230006002048|423|000020
484230006002049|423|000020
484230006002050|423|000020
484230006002051|423|000020
484230006002052|423|000020
484230006002053|423|000020
484230007001000|423|000011
484230007001001|423|000011
484230007001002|423|000011
484230007001003|423|000011
484230007001004|423|000011
484230007001005|423|000011
484230007001006|423|000011
484230007001007|423|000011
484230007001008|423|000011
484230007001009|423|000036
484230007001010|423|000036
484230007001011|423|000036
484230007001012|423|000036
484230007001013|423|000036
484230007001014|423|000036
484230007001015|423|000036
484230007001016|423|000036
484230007001017|423|000036
484230007001018|423|000036
484230007001019|423|000036
484230007001020|423|000036
484230007001021|423|000036
484230007001022|423|000036
484230007001023|423|000036
484230007001024|423|000036
484230007001025|423|000036
484230007001026|423|000036
484230007001027|423|000036
484230007001028|423|000036
484230007001029|423|000036
484230007001030|423|000036
484230007001031|423|000036
484230007001032|423|000036
484230007001033|423|000036
484230007001034|423|000036
484230007001035|423|000036
484230007001036|423|000036
484230007001037|423|000036
484230007001038|423|000036
484230007001039|423|000036
484230007001040|423|000036
484230007001041|423|000036
484230007001042|423|000036
484230007001043|423|000036
484230007001044|423|000036
484230007001045|423|000036
484230007001046|423|000036
484230007001047|423|000036
484230007001048|423|000036
484230007002000|423|000036
484230007002001|423|000036
484230007002002|423|000036
484230007002003|423|000036
484230007002004|423|000036
484230007002005|423|000036
484230007002006|423|000036
484230007002007|423|000036
484230007002008|423|000036
484230007002009|423|000036
484230007002010|423|000036
484230007002011|423|000036
484230007002012|423|000036
484230007002013|423|000036
484230007002014|423|000036
484230007002015|423|000036
484230007002016|423|000036
484230007002017|423|000036
484230007002018|423|000035
484230007002019|423|000035
484230007002020|423|000035
484230007002021|423|000036
484230007002022|423|000035
484230007002023|423|000035
484230007002024|423|000035
484230007002025|423|000035
484230007003000|423|000035
484230007003001|423|000035
484230007003002|423|000035
484230007003003|423|000035
484230007003004|423|000035
484230007003005|423|000035
484230007003006|423|000035
484230007003007|423|000035
484230007003008|423|000035
484230007003009|423|000035
484230007003010|423|000035
484230007003011|423|000035
484230007003012|423|000035
484230007003013|423|000035
484230007003014|423|000072
484230007003015|423|000072
484230007003016|423|000035
484230007004000|423|000035
484230007004001|423|000035
484230007004002|423|000035
484230007004003|423|000035
484230007004004|423|000035
484230007004005|423|000035
484230007004006|423|000035
484230007004007|423|000035
484230007004008|423|000035
484230007004009|423|000035
484230007004010|423|000035
484230007004011|423|000035
484230007004012|423|000035
484230007004013|423|000035
484230007004014|423|000035
484230007004015|423|000035
484230007004016|423|000035
484230007004017|423|000035
484230007004018|423|000035
484230008001000|423|000061
484230008001001|423|000061
484230008001002|423|000061
484230008001003|423|000061
484230008001004|423|000061
484230008001005|423|000061
484230008001006|423|000061
484230008001007|423|000080
484230008001008|423|000080
484230008001009|423|000080
484230008001010|423|000061
484230008001011|423|000061
484230008001012|423|000061
484230008001013|423|000061
484230008001014|423|000061
484230008001015|423|000061
484230008001016|423|000061
484230008001017|423|000061
484230008001018|423|000061
484230008001019|423|000061
484230008001020|423|000061
484230008001021|423|000061
484230008001022|423|000061
484230008001023|423|000061
484230008001024|423|000061
484230008001025|423|000061
484230008001026|423|000061
484230008001027|423|000061
484230008001028|423|000061
484230008001029|423|000061
484230008001030|423|000061
484230008002000|423|000036
484230008002001|423|000036
484230008002002|423|000036
484230008002003|423|000036
484230008002004|423|000036
484230008002005|423|000036
484230008002006|423|000036
484230008002007|423|000036
484230008002008|423|000036
484230008002009|423|000036
484230008002010|423|000036
484230008002011|423|000036
484230008002012|423|000036
484230008002013|423|000036
484230008002014|423|000036
484230008002015|423|000036
484230008002016|423|000036
484230008002017|423|000036
484230008002018|423|000036
484230008002019|423|000036
484230008002020|423|000036
484230008002021|423|000036
484230008002022|423|000036
484230008002023|423|000036
484230008002024|423|000036
484230008002025|423|000036
484230008002026|423|000036
484230008002027|423|000036
484230008002028|423|000036
484230008003000|423|000070
484230008003001|423|000070
484230008003002|423|000070
484230008003003|423|000036
484230008003004|423|000036
484230008003005|423|000036
484230008003006|423|000036
484230008003007|423|000036
484230008003008|423|000070
484230008003009|423|000070
484230008003010|423|000070
484230008003011|423|000070
484230008003012|423|000070
484230008003013|423|000070
484230008003014|423|000036
484230008003015|423|000036
484230008003016|423|000070
484230008003017|423|000070
484230008003018|423|000070
484230008003019|423|000070
484230008003020|423|000070
484230008004000|423|000036
484230008004001|423|000036
484230008004002|423|000036
484230008004003|423|000036
484230008004004|423|000036
484230008004005|423|000036
484230008004006|423|000036
484230008004007|423|000036
484230008004008|423|000036
484230008004009|423|000036
484230008004010|423|000036
484230008004011|423|000036
484230008004012|423|000036
484230008004013|423|000036
484230008004014|423|000036
484230008004015|423|000036
484230008004016|423|000036
484230008004017|423|000036
484230008004018|423|000036
484230008004019|423|000036
484230008004020|423|000036
484230008004021|423|000036
484230008004022|423|000036
484230008004023|423|000036
484230008004024|423|000036
484230008004025|423|000036
484230008004026|423|000043
484230008004027|423|000043
484230008004028|423|000036
484230008004029|423|000036
484230008004030|423|000036
484230008004031|423|000036
484230008005000|423|000070
484230008005001|423|000070
484230008005002|423|000036
484230008005003|423|000036
484230008005004|423|000036
484230008005005|423|000036
484230008005006|423|000036
484230008005007|423|000036
484230008005008|423|000070
484230008005009|423|000070
484230008005010|423|000036
484230008005011|423|000036
484230008005012|423|000036
484230008005013|423|000036
484230008005014|423|000036
484230008005015|423|000036
484230008005016|423|000036
484230008005017|423|000070
484230008005018|423|000043
484230008005019|423|000043
484230008005020|423|000036
484230008005021|423|000036
484230008005022|423|000036
484230008005023|423|000036
484230008005024|423|000036
484230008005025|423|000036
484230008005026|423|000036
484230008005027|423|000043
484230008005028|423|000043
484230008005029|423|000043
484230008005030|423|000036
484230008005031|423|000036
484230008005032|423|000043
484230008005033|423|000043
484230008005034|423|000036
484230008006000|423|000061
484230008006001|423|000061
484230008006002|423|000061
484230008006003|423|000061
484230008006004|423|000061
484230008006005|423|000061
484230008006006|423|000061
484230008006007|423|000061
484230008006008|423|000061
484230008006009|423|000061
484230008006010|423|000061
484230008006011|423|000061
484230008006012|423|000043
484230008006013|423|000043
484230008006014|423|000070
484230008006015|423|000070
484230008006016|423|000070
484230008006017|423|000070
484230008006018|423|000070
484230008006019|423|000070
484230008006020|423|000070
484230008006021|423|000070
484230008006022|423|000043
484230008006023|423|000043
484230008006024|423|000043
484230008006025|423|000043
484230008006026|423|000061
484230008006027|423|000061
484230008006028|423|000061
484230008006029|423|000061
484230008006030|423|000061
484230008006031|423|000061
484230008006032|423|000061
484230008006033|423|000061
484230008006034|423|000061
484230008006035|423|000061
484230008006036|423|000061
484230008006037|423|000061
484230008006038|423|000043
484230008006039|423|000043
484230008006040|423|000043
484230008006041|423|000043
484230008006042|423|000003
484230008006043|423|000003
484230008006044|423|000003
484230008006045|423|000061
484230008006046|423|000061
484230008006047|423|000061
484230008006048|423|000061
484230008006049|423|000061
484230008006050|423|000061
484230008006051|423|000043
484230008006052|423|000003
484230008006053|423|000003
484230008006054|423|000003
484230008006055|423|000003
484230008006056|423|000003
484230009001000|423|000061
484230009001001|423|000061
484230009001002|423|000061
484230009001003|423|000061
484230009001004|423|000061
484230009001005|423|000061
484230009001006|423|000061
484230009001007|423|000061
484230009001008|423|000061
484230009001009|423|000061
484230009001010|423|000061
484230009001011|423|000061
484230009001012|423|000061
484230009001013|423|000061
484230009001014|423|000061
484230009001015|423|000061
484230009002000|423|000061
484230009002001|423|000061
484230009002002|423|000020
484230009002003|423|000020
484230009002004|423|000020
484230009002005|423|000020
484230009002006|423|000020
484230009002007|423|000020
484230009002008|423|000020
484230009002009|423|000020
484230009002010|423|000020
484230009002011|423|000020
484230009002012|423|000020
484230009002013|423|000061
484230009002014|423|000061
484230009002015|423|000020
484230009002016|423|000020
484230009002017|423|000061
484230009002018|423|000020
484230009002019|423|000020
484230009002020|423|000020
484230009002021|423|000061
484230009002022|423|000061
484230009002023|423|000061
